_id,book_id,t_book_id,book_title,book_pic,book_source,book_type,book_genre,special_desc,read_count,collect_count,chapter_count,is_paid,is_preview,init_read_count,init_collect_count,chapter_id,serial_number,tags,tags_original
673180cd43a4fcbe93054b42,673180cd43a4fcbe93054b42,149000000000000521,胸キュン〜冷徹社長に溺愛されまくり！,https://v-mps.crazymaplestudios.com/images/ee0f1ad0-a18e-11ef-a2d6-41216ff1602c.jpg,2,1,1,死を悟った瞬間、人生終わりかと思いきや…再び目を開けると、まさか生まれ変わったとは…それに、彼から大切にされる日々が始まった！,2134610,11846,77,1,0,30007,126,t0d204dc4l,1,女性向けのドラマ|悪女ヒロイン|コンテンポラリー|転生|結婚後の恋愛|復讐|億万長者|ストロングウィル,Female|Strong Heroine|Contemporary|Reincarnation|Love After Marriage|Revenge|Billionaire|Strong-Willed
68be718cfc052e9b6a074ae9,68be718cfc052e9b6a074ae9,149000000000001514,転生女医の子作りミッション,https://v-mps.crazymaplestudios.com/images/90582cd0-8fac-11f0-a06b-bdb674869ea1.jpg,2,1,1,"現代の敏腕女医・紀千雪は、突如として古代・大梁国へ転生してしまう。
謎のシステムから下された過酷な使命は「世継ぎのいない将軍・趙君言に子を授けよ」。必死に任務を果たした千雪だったが、システムは冷酷に告げる。「皇帝となった将軍が心から愛した女性との子でなければ、ミッションは失敗」。誇り高き皇帝の心を射止めるため、千雪の本格的な攻略が始まる！
現代医学の知識を武器に、時に可憐に、時に大胆に――。",191545,1327,77,1,0,7312,332,1io3ox3j59,1,とぼける,Playing Dumb
68bfd6a681d521b91500ed7e,68bfd6a681d521b91500ed7e,149000000000000929,野良犬が牙を剥く時,https://v-mps.crazymaplestudios.com/images/fe61a4c0-9201-11f0-a06b-bdb674869ea1.jpg,2,1,1,"長年交際してきた幼馴染に浮気された医者の季舒語は、気晴らしにドライブへ行っていた先で修理工のアルバイトをしていた大学生 喬野と出会う。思いがけない出会いから、季舒語は喬野のパトロンとなる。
しかし喬野の正体は、行方不明になっていた北城の大富豪 阮家の御曹司だったのだ。喬野の環境の変化から、二人の中に亀裂を生んでしまう。自身が季舒語に釣り合わないと思っていた喬野は海外留学へ行く決意をするが、季舒語は既に喬野の子を身ごもっていたのだ。
5年の月日が経ち、喬野は帰国し季舒語に会いにいくのだが…。",352631,2978,77,1,0,7561,304,gfjz1ld3am,1,再会|女性向けのドラマ,Reunion|Female
68c14253918355c8da016f69,68c14253918355c8da016f69,149000000000000931,このボディーガード、無敵すぎる,https://v-mps.crazymaplestudios.com/images/38812e50-91df-11f0-a06b-bdb674869ea1.jpg,2,1,1,たかが警備員の林霜は、物語の冒頭で資産百億のお嬢様を手玉に取る。彼女は毎日彼のことを調査し、大勢の御曹司である恋敵たちが彼を脅かす。このままでは、自分の正体が暴かれてしまうのではないかと、彼は本気で恐れていた……,786244,6583,77,1,0,7072,340,lvss27saxk,1,身分を隠せ|男向けのドラマ,Hidden Identity|Male
693fde42e345cb9a860356a9,693fde42e345cb9a860356a9,149000000000002564,やり手奥様、冷徹な傅社長はまた涙する,https://v-mps.crazymaplestudios.com/images/39d76fc0-dcef-11f0-84ad-6b5693b490dc.jpg,2,1,1,交際7年、貧乏な夫は資産数百億の御曹司だった。夫の裏切りを知った彼女は、謎の大富豪との契約結婚を選ぶ。,264772,2277,77,1,0,7647,256,v2309l7lgc,1,女性向けのドラマ,Female
66829e567a54485dd90984bb,66829e567a54485dd90984bb,149000000000000203,CEOパパ の甘い愛,https://v-mps.crazymaplestudios.com/images/220eabb0-44de-11ef-8f0e-d52ec280f1a7.jpg,2,1,1,幼い頃から顔のホクロのせいで両親の不承承を受けてきた彼女。予期せず、彼は薬物から彼女を救い、奇跡的にホクロが消えました。彼は10億ドルの贈り物を計画し、結婚を申し込んで返したいと考えています... CEOは彼女のお金持ちではなく、夫になりたいのです！,668609,3303,78,1,0,32095,179,u6ixp9drty,1,ワンナイトラブ|女性向けのドラマ|スイート|コンテンポラリー|健忘症|年齢差|億万長者|楽天的,One Night Stand|Female|Sweet|Contemporary|Amnesia|Age Gap|Billionaire|Happy-Go-Lucky
6688d2ff3f8deaf30106ce44,6688d2ff3f8deaf30106ce44,149000000000000355,私の甘いスピード婚,https://v-mps.crazymaplestudios.com/images/c396d060-45b6-11ef-a96f-c3bf05c2bf9d.jpg,2,1,1,彼女は庶民の女の子で、彼は裕福な若き相続者です。彼らは急遽結婚しました！その後、彼らの出身の大きな差は彼らに多くの障害をもたらします。彼らは一緒でこれらの嵐をどのように乗り越えるでしょうか？最後にまで互いに立ち続けることができますか？,915351,4620,78,1,0,30112,239,clhg20tteh,1,Femenino|Dulce|Contemporáneo|Matrimonio relámpago|Amor después del matrimonio|Marido protector|multimillonario|Alegre y Despreocupado,Femenino|Dulce|Contemporáneo|Matrimonio relámpago|Amor después del matrimonio|Marido protector|multimillonario|Alegre y Despreocupado
66c412f2d9dc91f446094f61,66c412f2d9dc91f446094f61,149000000000000022,パワハラされる私が億万長者の姉と再会した！,https://v-mps.crazymaplestudios.com/images/afbcbcb0-6129-11ef-838e-777d81c2a9c7.jpg,2,1,1,彼女は職場でのいじめと嫌がらせに耐えていたが、ある日、強気な双子の妹がついに彼女を見つけて戻ってきた。,861852,3731,78,1,0,31175,223,6zn1c48yoc,1,復讐|再会|女性向けのドラマ|悪女ヒロイン|コンテンポラリー|億万長者|相続人/社会人|インディペンデント・ウーマン,Revenge|Reunion|Female|Strong Heroine|Contemporary|Billionaire|Heiress/Socialite|Independent Woman
66ea72d1044b651e7208cfe1,66ea72d1044b651e7208cfe1,149000000000000402,親友が私になりすまして、社長夫人に,https://v-mps.crazymaplestudios.com/images/fc55c100-7742-11ef-a2d6-41216ff1602c.jpg,2,1,1,"親友に裏切られ、間違って億万長者と一夜を共にしてしまった私。その熱い一夜の後、彼は街中で私を探していた。  
ところが、親友は彼の巨額の財産に目がくらみ、私に成りすましていた。  
憧れの会社の面接を通過した私。入社した先、社長がどこかで見たことのある顔で妙に気になる。
まさか彼こそが私の熱い一夜のお相手？
果たして彼はあの夜の私だと気付くのだろうか…？",629368,2926,78,1,0,31657,132,pz5fj1wiz3,1,女性向けのドラマ|スイート|コンテンポラリー|ワンナイトラブ|人違い|オフィスラブ|億万長者|モブキャラ,Female|Sweet|Contemporary|One Night Stand|Mistaken Identity|Office Romance|Billionaire|Wallflower
66f123a145c6a99f9306ddf3,66f123a145c6a99f9306ddf3,149000000000000408,幸せの扉をひらくとき,https://v-mps.crazymaplestudios.com/images/bae932d0-7f24-11ef-a2d6-41216ff1602c.jpg,2,1,1,生まれた時から顔には母斑があった私は、実の親に嫌われていて、小さい頃からいじめられていました。大きくなって、たまたま薬を飲まれた億万長者を助けて、顔の母斑も奇跡的に消えました。謎の億万長者は私と結婚するために、数千億の価値がある結納品を用意しました…,604505,2728,78,1,0,31941,218,g53ct1vrdq,1,女性向けのドラマ|スイート|コンテンポラリー|ワンナイトラブ|年齢差|妊娠|億万長者|人違い,Female|Sweet|Contemporary|One Night Stand|Age Gap|Pregnancy|Billionaire|Mistaken Identity
670cbe0f95c9479a0202fa0c,670cbe0f95c9479a0202fa0c,149000000000000420,社長の愛人になって大儲けした件,https://v-mps.crazymaplestudios.com/images/33b32e50-8c5e-11ef-a2d6-41216ff1602c.jpg,2,1,1,老社長は謎の死を遂げた。彼の息子は元凶を探るために、落ち込んだふりをして、使用人にまで身をやつした。貧困と権力者からの侮辱、更に私からの掠奪にも耐えてきた。今嵐が舞い戻っように、彼が再び頂点に立ち、かつて彼を侮辱した人たちに復讐し始めた。そして私は、彼の最初の復讐対象だった。,706242,3534,78,1,0,30356,250,0orjyr4jsk,1,身分を隠せ|女性向けのドラマ|悪女ヒロイン|コンテンポラリー|敵から恋人へ|復讐|億万長者|インディペンデント・ウーマン,Hidden Identity|Female|Strong Heroine|Contemporary|Enemies to Lovers|Revenge|Billionaire|Independent Woman
6710f575a8f0f21c6508ce17,6710f575a8f0f21c6508ce17,149000000000001138,Re: 美人に拾われてから俺成りあがる,https://v-mps.crazymaplestudios.com/images/f3b45160-9204-11ef-a2d6-41216ff1602c.jpg,2,1,1,かつては優れた武術の腕を持っていましたが、ある少女が命をかけて私を救ってくれた後、彼女を生き返らせるために全ての力を犠牲にし、記憶を失い愚か者になりました。私の犠牲に感謝した彼女は、私を夫として迎え入れ、3年間守ってくれました。しかし、愚か者の私はいじめの標的になりやすかったのです。今、彼女の家族が利益のために結婚を迫る中、突然記憶と力を取り戻しました。私は愚か者のふりを続け、彼女を密かに守りながら、私を侮る者たちを出し抜くことに決めました。,1069098,6458,78,1,0,11646,261,8orbmu7pbk,1,とぼける,Playing Dumb
674d24404ab4e4dfe90d6e52,674d24404ab4e4dfe90d6e52,149000000000000516,バツイチ令嬢は３兄弟に溺愛される,https://v-mps.crazymaplestudios.com/images/5406e140-b6a9-11ef-a2d6-41216ff1602c.jpg,2,1,1,かつて、家族に愛され、まるでお姫様のように大切に育てられていた彼女。しかし、彼氏のために家族との縁を切り、すべてを犠牲にする覚悟をしてしまった。ところが、彼氏は巨額の金を手に入れた途端、本性を現し、彼女を捨てて権力者の娘と結婚しようとする。彼女は元カレとその家族から侮辱され、心に深い傷を負う。,850938,3798,78,1,0,30507,151,rtxuqri2t2,1,女性向けのドラマ|悪女ヒロイン|コンテンポラリー|グループのお気に入り|身分を隠せ|あまりに遅すぎる|億万長者|相続人/社会人,Female|Strong Heroine|Contemporary|Group Favorite|Hidden Identity|All-Too-Late|Billionaire|Heiress/Socialite
684644a1ba3fec36d509bb25,684644a1ba3fec36d509bb25,149000000000000843,出産の日に離婚した私,https://v-mps.crazymaplestudios.com/images/99989a70-481a-11f0-860b-97fc2eb1c6d9.jpg,2,1,1,"秦悦は秦氏グループの後継者としての立場を隠し、母親とも絶縁し、貧乏な恋人・赵磊と結婚することを選ぶ。
10ヶ月の妊娠生活を送りながらも、胎位が悪く、私立病院で出産準備をしていたところ、赵磊の友人・徐艳に「虚栄心で楽しむために作っただけ」と言われ、赵磊は彼女を小さな病院に転院させようとする。その矛盾が激化し、秦悦の父・秦峰が娘の出産のために現れるが、赵磊と徐艳にひどく嘲笑される。しかし、金、華、黄の名だたるビジネスマンたちが秦峰の証言を後押しし、赵磊は初めて秦峰の立場を信じるが、秦悦はすでに流産し、離婚していた。赵磊は後悔し、嘘をついて秦悦と彼女の父親を殺人者に仕立て上げ、ネットで非難の声が広がる。秦峰は証拠を集め、強硬に反撃し、最終的に赵磊と徐艳は犯罪で有罪判決を受けることになる。",571184,3309,78,1,0,9341,454,uctrndc6n9,1,復讐|悪女ヒロイン|ストロングウィル|家族ドラマ|ファミリー|身分を隠せ|コンテンポラリー|女性向けのドラマ,Revenge|Strong Heroine|Strong-Willed|Family Drama|Family|Hidden Identity|Contemporary|Female
68b93227f266bdc3e70db59b,68b93227f266bdc3e70db59b,149000000000000914,スピード婚の相手は、極道令嬢でした,https://v-mps.crazymaplestudios.com/images/a2685030-8eb7-11f0-a06b-bdb674869ea1.jpg,2,1,1,ヤクザの組長の娘である許灼凝は、家族に結婚を急かされたことから、代々学者の家系に生まれた研究の権威、陸雲崢とスピード婚をすることに。さっぱりとして自由奔放な許灼凝の存在は、研究一筋で恋愛に興味のなかった陸雲崢の日常を、次第に面白く彩っていく……,676975,4263,78,1,0,7043,330,fuau3jv7bf,1,スピード婚|女性向けのドラマ,Flash Marriage|Female
68be713bfc052e9b6a074ab7,68be713bfc052e9b6a074ab7,149000000000001376,離縁してやる：殿下の身分がバレた,https://v-mps.crazymaplestudios.com/images/e983b2e0-8faa-11f0-a06b-bdb674869ea1.jpg,2,1,1,エリートエイジェットが大臣のアホ娘になって、醜い暴君である煜王と結婚しなければならない。子をなす王命から逃げるため、彼女は王城一の美男子に目を付けた。でもその美男子の正体はまさに結婚相手の煜王だ。この心を奪うゲームに勝つのは一体誰だ？,214786,1258,78,1,0,7695,256,31pvtjf02b,1,とぼける,Playing Dumb
691c2be109151c639308e96d,691c2be109151c639308e96d,149000000000002288,濡れ衣の姫の逆襲,https://v-mps.crazymaplestudios.com/images/091aca30-c5f7-11f0-84ad-6b5693b490dc.jpg,2,1,1,奔放に生きてきた長公主雲綺。しかしある日、彼女は自分を貶めるために書かれた物語の世界に転生し、「嫌われ者の悪役令嬢」に成り果ててしまう。冷酷な夫には離縁され、陰湿な義弟に蔑まれ、かつて袖にした男には追い詰められる日々。しかし、すべてを失ったはずの彼女が不敵に笑う時、物語は大きく歪み始める。「私を嫌っていたのではなくて？なぜ今になって、私の狗になりたがるのかしら」,135137,1148,78,1,0,7644,294,205l1ln199,1,甘いロマンス|女性向けのドラマ,Sweet Romance|Female
691c2d0f810db113ab0745d5,691c2d0f810db113ab0745d5,149000000000002290,社長と秘書のラブ革命,https://v-mps.crazymaplestudios.com/images/ca4db780-c6b0-11f0-84ad-6b5693b490dc.jpg,2,1,1,聡明でユーモアのセンスも抜群な25歳、邱瑜。彼女は冷徹で知られる社長季向東の「完璧な秘書」だ。しかし、元恋人からの執拗な嫌がらせや、彼の家族からの妨害が、彼女の日常を脅かし始める。窮地に立たされた彼女を守るうち、氷の仮面を被った社長の、隠された想いが少しずつ零れ落ちていく…これは偽りの庇護か、それとも本物の愛か。仕事と愛の渦の中で、彼女が掴み取る本当の幸せとは？,564467,4395,78,1,0,6630,241,91bdfzgub2,1,甘いロマンス|女性向けのドラマ,Sweet Romance|Female
691e73db967bec54170e4a3b,691e73db967bec54170e4a3b,149000000000002306,藩王の寵愛一身に、皇太子は涙,https://v-mps.crazymaplestudios.com/images/ea7c4010-cab8-11f0-84ad-6b5693b490dc.jpg,2,1,1,もう、泣き寝入りはしない。信じたはずの愛に裏切られ、家族に全てを奪われた名家の令嬢は、その涙を力に変えることを誓った。彼女が選んだ道は、復讐。一族の財を全て奪い、かつての婚約者に見切りをつけ、その莫大な黄金で孤高の燕王から王妃の座を手に入れる。商才を武器に、彼女は自分を貶めた者たちを一人、また一人と絶望の淵へ追いやっていく…,305163,3276,78,1,0,7455,274,uc169dd7gu,1,スイート|女性向けのドラマ,Sweet|Female
692510f0b49dfa882e029c83,692510f0b49dfa882e029c83,149000000000002382,身代わり令嬢の華麗なる逆襲,https://v-mps.crazymaplestudios.com/images/0d945c20-cf52-11f0-84ad-6b5693b490dc.jpg,2,1,1,家族からゴミのように扱われ、不能と噂の男へ身代わりに嫁がされた養女、宋婳。しかし、彼女の正体は、あらゆる分野で世界を震撼させた伝説の天才だった！利用され、裏切られ、全てを奪われた彼女の中で、ついに本物の魂が覚醒する。「復讐は、夜を待たない」。彼女を無能な田舎娘と見下した者たちが、本当の絶望を知るのは、もうすぐ。,211394,1471,78,1,0,7102,342,1p0hv1tb5b,1,とぼける,Playing Dumb
694221e5accc96aed30ce01f,694221e5accc96aed30ce01f,149000000000002361,身代わり婚の後、御曹司の腕の中へ,https://v-mps.crazymaplestudios.com/images/817ec5a0-df1d-11f0-84ad-6b5693b490dc.jpg,2,1,1,千年前から来た葉挽星。継妹の代わりに御曹司に嫁ぐも夫は初日に事故死。一家を手なずけ、悠々自適な未亡人生活…と思いきや、護衛の視線がだんだん怪しくなり…。,42888,722,78,1,0,7375,325,0ym3zsuxi3,1,復讐|女性向けのドラマ,Revenge|Female
667a6c7f6d99b175410f4f4d,667a6c7f6d99b175410f4f4d,149000000000000331,華麗なる逆襲,https://v-mps.crazymaplestudios.com/images/83caa770-4f27-11ef-a96f-c3bf05c2bf9d.jpg,2,1,1,最も裕福な家族の継承女が恩返しのため自分の身分のことを隠して、密かに生んでいる家族に嫁いでいます。三年後、彼女は夫の不倫を発見し、自分の継承女としての身分がメイドの娘に盗まれていることを学びます。家から追い出され、彼女を追い出した人々から容赦ない敵意に直面します。もはや寛大でいられない彼女は立ち向かうことに決めます。,1174904,5235,79,1,0,32556,277,wj3wcq0jb8,1,身分を隠せ|復讐|コンテンポラリー|悪女ヒロイン|女性向けのドラマ,Hidden Identity|Revenge|Contemporary|Strong Heroine|Female
667a37725d7affe4410655ef,667a37725d7affe4410655ef,149000000000000150,逃げたCEOの妻と双子,https://v-mps.crazymaplestudios.com/images/f7908b10-3547-11ef-a6eb-0925fdddfb71.jpg,2,1,1,彼は元妻と離婚してから、他の女性と関わることはなかった。かつて彼女を愛していたことを認めようとしなかった。しかし、再会すると、身体的にも感情的にも本当の愛は元妻であり、初恋の人ではなかったと気づいた。,1068328,5108,79,1,0,30322,234,zenj0d5ak4,1,女性向けのドラマ|離婚後の愛|スイート|コンテンポラリー|二度目のチャンス|天才ベビー|億万長者,Female|Love After Divorce|Sweet|Contemporary|Second Chance|Genius Babies|Billionaire
668c08b0177404f29f00a932,668c08b0177404f29f00a932,149000000000000345,結婚相手の正体は社長だった!?,https://v-mps.crazymaplestudios.com/images/a1f7b080-5fad-11ef-838e-777d81c2a9c7.jpg,2,1,1,離婚した母親は母親からの圧力を受け、やむなく子供を連れてお見合いに行く。偶然、彼女は彼に出会う。元夫に屈辱を受けたとき、彼は彼女のために立ち上がり、閃速結婚に至る。彼は CEO という身分を隠し、あらゆる方法で彼女を助ける。幸せへの道に障害があり、彼女は彼が数年前に一夜限りの関係を持った男で、自分の子供の生物学的な父親であることに気づく……。,917858,4282,79,1,0,31401,226,83ka4lt9j9,1,Femenino|Dulce|Contemporáneo|Matrimonio relámpago|Identidad Oculta|Una noche de pie|multimillonario|Indomable,Femenino|Dulce|Contemporáneo|Matrimonio relámpago|Identidad Oculta|Una noche de pie|multimillonario|Indomable
670cbdd0aff387c8c3003fe6,670cbdd0aff387c8c3003fe6,149000000000000421,二度目の夫婦生活,https://v-mps.crazymaplestudios.com/images/52f7dbf0-8c5c-11ef-a2d6-41216ff1602c.jpg,2,1,1,かつて妻と娘を売った男。時は経ち、経営者として成功した男は妻に突き落とされる。目が覚めると、妻と娘を売った日の前日に戻っていた。後悔の念から、男は今世では必ず二人を幸せにすると誓う。,537505,2637,79,1,0,33123,326,b6du2easb8,1,男向けのドラマ|立身出世|コンテンポラリー|転生|復讐|済度|億万長者,Male|Rags to Riches|Contemporary|Reincarnation|Revenge|Redemption|Billionaire
67170f9828f0586d5e0cf191,67170f9828f0586d5e0cf191,149000000000000490,40歳で妊娠!? CEOとの予期せぬ恋,https://v-mps.crazymaplestudios.com/images/63a1f1b0-9130-11ef-a2d6-41216ff1602c.jpg,2,1,1,虐待していた元夫と離婚した女性は、清掃の仕事をしながら一人で娘を育てていた。そんなある夜、酔っ払った社長との偶然の出会いがきっかけで、思いがけず妊娠してしまう。真実を打ち明けるべきか悩んでいると、社長とその母親が彼女の前に現れた。意外にも、彼とその家族は惜しみない支援と愛で彼女を支えようとするのだった。,409069,1983,79,1,0,31676,338,q8ozgxunt0,1,女性向けのドラマ|スイート|コンテンポラリー|妊娠|ワンナイトラブ|億万長者|楽天的,Female|Sweet|Contemporary|Pregnancy|One Night Stand|Billionaire|Happy-Go-Lucky
6728401d53c77327ef0a1e3b,6728401d53c77327ef0a1e3b,149000000000001145,折れた龍の骨,https://v-mps.crazymaplestudios.com/images/c71d7340-9ce3-11ef-a2d6-41216ff1602c.jpg,2,1,1,"百年に一人と謳われた武道の天才。稀代の龍骨を持つ名門の後継者であった彼の運命は、継母の野望により一変する。異母弟への龍骨移植により不具となった彼は、幼なじみの犠牲的な助けにより死の淵から逃れた。
十年の月日が流れ、今、彼は二つの誓いを胸に舞い戻る——裏切者への復讐と、彼女との約束を果たすために。しかし運命は残酷にも、皇族との政略結婚という新たな試練を彼の前に置く。復讐の果てに待つものは、哀しき愛の応酬か、それとも——。",1848035,10946,79,1,0,13051,177,le9sfhd5c0,1,男向けのドラマ|カムバックストーリー|コンテンポラリー|身分を隠せ|契約の恋人|スーパーウォーリアー|ストロングウィル,Male|Comeback Story|Contemporary|Hidden Identity|Contract Lovers|Super Warrior|Strong-Willed
68be7154fc052e9b6a074acb,68be7154fc052e9b6a074acb,149000000000001381,悪役令嬢のハッピーライフ,https://v-mps.crazymaplestudios.com/images/3b8d6070-8fbc-11f0-a06b-bdb674869ea1.jpg,2,1,1,主人公の姜南書は元の現実世界で人に陥れられ、交通事故で死亡した後、全員嫌われシステムと紐づけ、小説の世界に転生した。転生した彼女は、姜家が3年前に、田舎から連れ戻した悪玉令嬢となった。,403354,2072,79,1,0,7842,282,1itd1zbksb,1,とぼける,Playing Dumb
665efcf3e23286bbd9033036,665efcf3e23286bbd9033036,149000000000000062,天才双子の片割れを連れ元夫との再会,https://v-mps.crazymaplestudios.com/images/e723ec50-6b33-11ef-838e-777d81c2a9c7.jpg,2,1,1,"""6年前、命を落としかけた事件の後、彼女は姿を消した。
今、息子を連れて戻った彼女は、オークションで元夫と再会する。
しかし、彼女は彼のことを完全に忘れてしまったようだ…""",484824,2301,80,1,0,34041,283,osn8qcfnxo,1,離婚後の愛|二度目のチャンス|再会|結婚後の恋愛|億万長者|天才ベビー,Love After Divorce|Second Chance|Reunion|Love After Marriage|Billionaire|Genius Babies
665dabadd181fe85d8094615,665dabadd181fe85d8094615,149000000000000015,令嬢の華麗なる復讐,https://v-mps.crazymaplestudios.com/images/527749e0-66c3-11ef-838e-777d81c2a9c7.jpg,2,1,1,子供の頃、彼女は連れ去られたが、後に家族を見つけた。しかし、養女の妹が嫉妬し、彼女を騙して母親を死に追いやった。さらに、彼女は金持ちの男性によって妊娠する。死んだふりをして、5年後に彼女は戻り、自分を傷つけた人たちに報復を誓った。,613145,2575,80,1,0,32514,161,bmej16ew14,1,復讐|身分を隠せ|契約の恋人|相続人/社会人,Revenge|Hidden Identity|Contract Lovers|Heiress/Socialite
667a6c8c464a7792e206283e,667a6c8c464a7792e206283e,149000000000000332,億万長者CEOと五つ子,https://v-mps.crazymaplestudios.com/images/4eaccb70-4434-11ef-8bb2-91d66eccfa73.jpg,2,1,1,"""7年封印された真実、五倍の愛は失われた時を埋め合わせられるのか？
天才デザイナーの蘇黎は、7年前、華々しい活躍をしていたが、ある日突然姿を消した。7年後、彼女は謎めいた過去と衝撃的な秘密を携え、華麗に帰ってきた。
霧が深く、誰が真実を語っているのか、真偽のほどはわからない。家族の妨害、過去の恋人の疑い、そして絶えず隙を狙う敵たちに立ち向かう中で、蘇黎は真相を解き明かし、自分の潔白を証明できるのか？そして、五倍の愛情が訪れたとき、彼女はどのように決断するのか？
封印された秘密がついに明らかになり、愛と憎しみが織りなす壮絶な豪門の争いが今、始まる。""",2790558,16804,80,1,0,37192,272,febsww2njc,1,ワンナイトラブ|天才ベビー|再会|億万長者|楽天的|スイート|女性向けのドラマ,One Night Stand|Genius Babies|Reunion|Billionaire|Happy-Go-Lucky|Sweet|Female
668c15ef45bb15d0a005c68d,668c15ef45bb15d0a005c68d,149000000000000368,僕はパパとママのキューピット,https://v-mps.crazymaplestudios.com/images/a0cf8d00-6b5a-11ef-838e-777d81c2a9c7.jpg,2,1,1,一夜の関係で出来てしまった赤ん坊を出産後、とある女性に子供を奪い取られ、挙句に記憶喪失してしまう主人公の孟雨。一方、生まれたばかりの赤ん坊を目にするも、子供の母親が失踪したことを知った父親の陸庭楓は、女は子供を捨てて去ってしまったと思い込み、一人で子育てすることを決心する。その6年後、誤って交通事故に遭遇してしまうある男の子を救った孟雨は、その子にママだと呼ばれてしまい、恩返しの代わりにその子供と同棲することになってしまった…。,665580,2694,80,1,0,30140,141,bxg37rk08b,1,女性向けのドラマ|Segunda oportunidad|コンテンポラリー|Bebés genios|Una noche de pie|身分を隠せ|multimillonario|Heredera/socialité,Female|Segunda oportunidad|Contemporary|Bebés genios|Una noche de pie|Hidden Identity|multimillonario|Heredera/socialité
667a83910cb11cc42601479b,667a83910cb11cc42601479b,149000000000000324,まさか父は億万長者,https://v-mps.crazymaplestudios.com/images/f7e8bc10-7b36-11ef-a2d6-41216ff1602c.jpg,2,1,1,彼はかつて、ビジネス業界で一番有名な企業家であった。だが、迫害のせいで、彼は自ら行方を隠し、指定運転手として貧しい生活を送ってきた。二十年後、息子の会社を敵の陥れから救うため、彼は昔の姿に舞い戻ることを決めた。,248521,1230,80,1,0,30964,331,wuc8xlfgp1,1,男向けのドラマ|Historia de Regreso|コンテンポラリー|身分を隠せ|Bussiness|multimillonario,Male|Historia de Regreso|Contemporary|Hidden Identity|Bussiness|multimillonario
667130f845ec3cc62b09e2f7,667130f845ec3cc62b09e2f7,149000000000000142,夜空の遺産,https://v-mps.crazymaplestudios.com/images/87de99b0-434d-11ef-a6eb-0925fdddfb71.jpg,2,1,1,彼女の養父母は彼女を貧乏で偽の相続人として嫌っていたが、彼女が億万長者の実の家族に戻り、五人の兄と億万長者のCEOの彼氏に溺愛されることを知らなかった。,513114,2748,80,1,0,31170,197,h3mpyc3nj7,1,スイート|女性向けのドラマ|相続人/社会人|億万長者,Sweet|Female|Heiress/Socialite|Billionaire
669a294f726cebebbb030e2c,669a294f726cebebbb030e2c,149000000000000385,新時空の料理妻,https://v-mps.crazymaplestudios.com/images/65d13b00-7045-11ef-a2d6-41216ff1602c.jpg,2,1,1,世界トップレベルの料理人の私が事故で時空を超えて 古代に生まれ変わったら 農家ぶよぶよの新婚妻になってしまった。100キロ近くの私が屈辱といじめにあった。そして ダイエットを決心し 得意な料理で商売をはじめた。成功への道のりで 一番近い主人にまさかの秘密が…,587458,2799,80,1,0,30651,278,0furwwh29s,1,女性向けのドラマ|スイート|バック・イン・タイム|タイムトラベル|結婚後の恋愛|身分を隠せ|元帥/将軍|ストロングウィル,Female|Sweet|Back in Time|Time Travel|Love After Marriage|Hidden Identity|Marshal/General|Strong-Willed
667130f845ec3cc62b09e2f7,667130f845ec3cc62b09e2f7,149000000000000142,夜空の遺産,https://v-mps.crazymaplestudios.com/images/87de99b0-434d-11ef-a6eb-0925fdddfb71.jpg,2,1,1,彼女の養父母は彼女を貧乏で偽の相続人として嫌っていたが、彼女が億万長者の実の家族に戻り、五人の兄と億万長者のCEOの彼氏に溺愛されることを知らなかった。,513126,2749,80,1,0,31170,197,h3mpyc3nj7,1,スイート|女性向けのドラマ|相続人/社会人|億万長者,Sweet|Female|Heiress/Socialite|Billionaire
669a294f726cebebbb030e2c,669a294f726cebebbb030e2c,149000000000000385,新時空の料理妻,https://v-mps.crazymaplestudios.com/images/65d13b00-7045-11ef-a2d6-41216ff1602c.jpg,2,1,1,世界トップレベルの料理人の私が事故で時空を超えて 古代に生まれ変わったら 農家ぶよぶよの新婚妻になってしまった。100キロ近くの私が屈辱といじめにあった。そして ダイエットを決心し 得意な料理で商売をはじめた。成功への道のりで 一番近い主人にまさかの秘密が…,587617,2799,80,1,0,30651,278,0furwwh29s,1,女性向けのドラマ|スイート|バック・イン・タイム|タイムトラベル|結婚後の恋愛|身分を隠せ|元帥/将軍|ストロングウィル,Female|Sweet|Back in Time|Time Travel|Love After Marriage|Hidden Identity|Marshal/General|Strong-Willed
66b1f59238ce9f89ec0eb465,66b1f59238ce9f89ec0eb465,149000000000000395,龍とともに,https://v-mps.crazymaplestudios.com/images/f8e8a360-6b31-11ef-838e-777d81c2a9c7.jpg,2,1,1,"「なんだこれは。私の中からドラゴンの声が？」
「この役立たずめ。なぜお前のような子孫がいる」
妻の浮気と娘の病気。そんな絶望の中で、突如体内から聞こえてきた声。その声の主は自らを、私の中に長年住んでいるドラゴンだと言う。
ドラゴンの力を借り、運命を変えるチャンスを掴むことを誓う。",391409,1822,80,1,0,32097,278,6y0tjklax1,1,男向けのドラマ|立身出世|コンテンポラリー|復讐|聖なる親族|身分を隠せ|龍,Male|Rags to Riches|Contemporary|Revenge|Saintly Parent|Hidden Identity|Dragon
